,Address,Price,NoOfBedrooms,NoOfBathrooms,AreaSqYards,WebURL
17839,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",7500000.0,3.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-714.html
17840,"Bahria Town - Precinct 1, Bahria Town Karachi",41500000.0,5.0,6.0,272,https://www.zameen.com/Homes/Karachi-2-714.html
17841,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal",10000000.0,3.0,3.0,133,https://www.zameen.com/Homes/Karachi-2-714.html
17842,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",55000000.0,3.0,3.0,240,https://www.zameen.com/Homes/Karachi-2-714.html
17843,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",20500000.0,4.0,4.0,110,https://www.zameen.com/Homes/Karachi-2-714.html
17844,"Gulshan-e-Usman Housing Society, Karachi",17000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-714.html
17845,"Hansa Society, Scheme 33",27500000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-714.html
17846,"Rok Cooperative Housing Society, Scheme 33",18000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-714.html
17847,"Tulip Tower, Saadi Road",11000000.0,2.0,2.0,117,https://www.zameen.com/Homes/Karachi-2-714.html
17848,"Al Muslim Society, Scheme 33 - Sector 34-A",25000000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-714.html
17849,"Diamond Residency, Defence View Phase 2",7000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-714.html
17850,"Jami Commercial Area, DHA Phase 7",11000000.0,3.0,3.0,122,https://www.zameen.com/Homes/Karachi-2-715.html
17851,"DHA Phase 6, DHA Defence",12700000.0,3.0,3.0,100,https://www.zameen.com/Homes/Karachi-2-715.html
17852,"DHA Phase 8, DHA Defence",45000000.0,4.0,4.0,100,https://www.zameen.com/Homes/Karachi-2-715.html
17853,"Muslim Commercial Area, DHA Phase 6",23500000.0,2.0,2.0,50,https://www.zameen.com/Homes/Karachi-2-715.html
17854,"Defence View Society, Karachi",24500000.0,3.0,3.0,233,https://www.zameen.com/Homes/Karachi-2-715.html
17855,"DHA Phase 6, DHA Defence",4600000.0,2.0,2.0,56,https://www.zameen.com/Homes/Karachi-2-715.html
17856,"Muslim Commercial Area, DHA Phase 6",6700000.0,2.0,2.0,50,https://www.zameen.com/Homes/Karachi-2-715.html
17857,"Askari 5 - Sector J, Askari 5",70000000.0,5.0,6.0,375,https://www.zameen.com/Homes/Karachi-2-715.html
17858,"DHA Phase 5, DHA Defence",165000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-715.html
17859,"Kings Classic, Gulistan-e-Jauhar - Block 7",14800000.0,3.0,3.0,156,https://www.zameen.com/Homes/Karachi-2-715.html
17860,"Gulshan-e-Maymar, Gadap Town",9000000.0,2.0,2.0,94,https://www.zameen.com/Homes/Karachi-2-715.html
17861,"Saima Jinnah Avenue, Malir",32500000.0,3.0,4.0,244,https://www.zameen.com/Homes/Karachi-2-715.html
17862,"Saima Jinnah Avenue, Malir",28000000.0,3.0,4.0,244,https://www.zameen.com/Homes/Karachi-2-715.html
17863,"Government Teacher Housing Society - Sector 16-A, Scheme 33 - Sector 16-A",9500000.0,2.0,2.0,89,https://www.zameen.com/Homes/Karachi-2-715.html
17864,"Creek Vista, DHA Phase 8",78500000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-715.html
17865,"Saadi Town - Block 2, Saadi Town",14000000.0,2.0,3.0,120,https://www.zameen.com/Homes/Karachi-2-715.html
17866,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",7500000.0,3.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-715.html
17867,"Bahria Town - Precinct 1, Bahria Town Karachi",41500000.0,5.0,6.0,272,https://www.zameen.com/Homes/Karachi-2-715.html
17868,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal",10000000.0,3.0,3.0,133,https://www.zameen.com/Homes/Karachi-2-715.html
17869,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",55000000.0,3.0,3.0,240,https://www.zameen.com/Homes/Karachi-2-715.html
17870,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",20500000.0,4.0,4.0,110,https://www.zameen.com/Homes/Karachi-2-715.html
17871,"Gulshan-e-Usman Housing Society, Karachi",17000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-715.html
17872,"Hansa Society, Scheme 33",27500000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-715.html
17873,"Rok Cooperative Housing Society, Scheme 33",18000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-715.html
17874,"Tulip Tower, Saadi Road",11000000.0,2.0,2.0,117,https://www.zameen.com/Homes/Karachi-2-715.html
17875,"Al Muslim Society, Scheme 33 - Sector 34-A",25000000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17876,"Diamond Residency, Defence View Phase 2",7000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17877,"Defence View Society, Karachi",19000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17878,"Diamond Residency, Defence View Phase 2",9500000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17879,"Diamond Residency, Defence View Phase 2",7500000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17880,"Diamond Residency, Defence View Phase 2",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17881,"Diamond Residency, Defence View Phase 2",9000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-716.html
17882,"Gwalior Cooperative Housing Society, Scheme 33",6400000.0,2.0,2.0,89,https://www.zameen.com/Homes/Karachi-2-716.html
17883,"Gwalior Cooperative Housing Society, Scheme 33",7400000.0,2.0,2.0,111,https://www.zameen.com/Homes/Karachi-2-716.html
17884,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal",13000000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-716.html
17885,"PECHS Block 3, PECHS",60000000.0,5.0,5.0,322,https://www.zameen.com/Homes/Karachi-2-716.html
17886,"Rafah-e-Aam, Shah Faisal Town",11500000.0,4.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17887,"Khalid Bin Walid Road, Karachi",92500000.0,6.0,6.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17888,"PECHS, Jamshed Town",35000000.0,4.0,5.0,244,https://www.zameen.com/Homes/Karachi-2-716.html
17889,"PECHS, Jamshed Town",16000000.0,3.0,3.0,189,https://www.zameen.com/Homes/Karachi-2-716.html
17890,"Airport, Karachi",12000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-716.html
17891,"Model Colony - Malir, Malir",22500000.0,4.0,5.0,120,https://www.zameen.com/Homes/Karachi-2-716.html
17892,"Shamsi Society, Shah Faisal Town",7000000.0,3.0,3.0,100,https://www.zameen.com/Homes/Karachi-2-716.html
17893,"Shamsi Society, Shah Faisal Town",13000000.0,4.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17894,"Shamsi Society, Shah Faisal Town",18000000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17895,"Shamsi Society, Shah Faisal Town",8000000.0,2.0,2.0,125,https://www.zameen.com/Homes/Karachi-2-716.html
17896,"Jamia Millia Road, Malir",6500000.0,3.0,3.0,110,https://www.zameen.com/Homes/Karachi-2-716.html
17897,"Shamsi Society, Shah Faisal Town",6500000.0,3.0,3.0,110,https://www.zameen.com/Homes/Karachi-2-716.html
17898,"Delhi Saudagaran Society, Shah Faisal Town",7500000.0,2.0,2.0,150,https://www.zameen.com/Homes/Karachi-2-716.html
17899,"Shamsi Society, Shah Faisal Town",11000000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-716.html
17900,"Jamia Millia Road, Malir",8000000.0,3.0,3.0,140,https://www.zameen.com/Homes/Karachi-2-717.html
17901,"Gulistan-e-Jauhar, Karachi",4000000.0,2.0,2.0,72,https://www.zameen.com/Homes/Karachi-2-717.html
17902,"Bahria Heights, Bahria Town Karachi",6000000.0,2.0,2.0,136,https://www.zameen.com/Homes/Karachi-2-717.html
17903,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",31000000.0,3.0,3.0,330,https://www.zameen.com/Homes/Karachi-2-717.html
17904,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",19000000.0,3.0,3.0,300,https://www.zameen.com/Homes/Karachi-2-717.html
17905,"Clifton - Block 5, Clifton",170000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-717.html
17906,"Saadi Town - Block 1, Saadi Town",24000000.0,5.0,6.0,120,https://www.zameen.com/Homes/Karachi-2-717.html
17907,"Shaheed Millat Road, Karachi",17000000.0,2.0,2.0,122,https://www.zameen.com/Homes/Karachi-2-717.html
17908,"North Nazimabad - Block I, North Nazimabad",18500000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-717.html
17909,"DHA Phase 5, DHA Defence",105000000.0,4.0,4.0,500,https://www.zameen.com/Homes/Karachi-2-717.html
17910,"DHA Phase 5, DHA Defence",107500000.0,4.0,4.0,500,https://www.zameen.com/Homes/Karachi-2-717.html
17911,"Zamzama Commercial Area, DHA Phase 5",6000000.0,1.0,1.0,53,https://www.zameen.com/Homes/Karachi-2-717.html
17912,"DHA Phase 7, DHA Defence",87500000.0,5.0,5.0,500,https://www.zameen.com/Homes/Karachi-2-717.html
17913,"DHA Phase 5, DHA Defence",172500000.0,5.0,5.0,1,https://www.zameen.com/Homes/Karachi-2-717.html
17914,"Federal B Area - Block 10, Federal B Area",130000000.0,10.0,6.0,600,https://www.zameen.com/Homes/Karachi-2-717.html
17915,"DHA Phase 7, DHA Defence",180000000.0,6.0,6.0,700,https://www.zameen.com/Homes/Karachi-2-717.html
17916,"Malir, Karachi",6200000.0,2.0,3.0,108,https://www.zameen.com/Homes/Karachi-2-717.html
17917,"PECHS Block 2, PECHS",45000000.0,4.0,4.0,400,https://www.zameen.com/Homes/Karachi-2-717.html
17918,"Bahadurabad, Gulshan-e-Iqbal Town",32500000.0,4.0,4.0,222,https://www.zameen.com/Homes/Karachi-2-717.html
17919,"Bahadurabad, Gulshan-e-Iqbal Town",35500000.0,4.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-717.html
17920,"Shaheed Millat Road, Karachi",13200000.0,2.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-717.html
17921,"Bahadurabad, Gulshan-e-Iqbal Town",45500000.0,4.0,4.0,267,https://www.zameen.com/Homes/Karachi-2-717.html
17922,"Shaheed Millat Road, Karachi",31500000.0,2.0,3.0,139,https://www.zameen.com/Homes/Karachi-2-717.html
17923,"Amir Khusro, Karachi",90000000.0,4.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-717.html
17924,"DHA Phase 6, DHA Defence",25000000.0,3.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-717.html
17925,"Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal",23000000.0,2.0,2.0,240,https://www.zameen.com/Homes/Karachi-2-718.html
17926,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",18500000.0,4.0,4.0,85,https://www.zameen.com/Homes/Karachi-2-718.html
17927,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",16000000.0,3.0,3.0,161,https://www.zameen.com/Homes/Karachi-2-718.html
17928,"DHA Phase 7, DHA Defence",6500000.0,2.0,,0,https://www.zameen.com/Homes/Karachi-2-718.html
17929,"DHA Phase 8 - Zone B, DHA Phase 8",210000000.0,5.0,6.0,1,https://www.zameen.com/Homes/Karachi-2-718.html
17930,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",66000000.0,5.0,5.0,400,https://www.zameen.com/Homes/Karachi-2-718.html
17931,"PECHS Block 2, PECHS",300000000.0,10.0,,0,https://www.zameen.com/Homes/Karachi-2-718.html
17932,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",7500000.0,2.0,3.0,106,https://www.zameen.com/Homes/Karachi-2-718.html
17933,"KDA Employees Cooperative Housing Society, Scheme 33 - Sector 15-A",10000000.0,3.0,4.0,133,https://www.zameen.com/Homes/Karachi-2-718.html
17934,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",19800000.0,3.0,4.0,200,https://www.zameen.com/Homes/Karachi-2-718.html
17935,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",29500000.0,3.0,4.0,240,https://www.zameen.com/Homes/Karachi-2-718.html
17936,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",25000000.0,4.0,4.0,233,https://www.zameen.com/Homes/Karachi-2-718.html
17937,"Emaar The Views, DHA Phase 8",90000000.0,2.0,3.0,205,https://www.zameen.com/Homes/Karachi-2-718.html
17938,"Sehar Commercial Area, DHA Phase 7",12000000.0,3.0,3.0,128,https://www.zameen.com/Homes/Karachi-2-718.html
17939,"North Nazimabad - Block L, North Nazimabad",8500000.0,2.0,3.0,78,https://www.zameen.com/Homes/Karachi-2-718.html
17940,"DHA Phase 7, DHA Defence",65000000.0,4.0,4.0,250,https://www.zameen.com/Homes/Karachi-2-718.html
17941,"Clifton - Block 4, Clifton",32500000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-718.html
17942,"DHA Phase 2 Extension, DHA Defence",16000000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-718.html
17943,"Gulshan-e-Maymar - Sector V, Gulshan-e-Maymar",6500000.0,3.0,3.0,139,https://www.zameen.com/Homes/Karachi-2-718.html
17944,"North Nazimabad - Block K, North Nazimabad",9500000.0,3.0,3.0,150,https://www.zameen.com/Homes/Karachi-2-718.html
17945,"North Karachi - Sector 11I, North Karachi",4500000.0,2.0,2.0,94,https://www.zameen.com/Homes/Karachi-2-718.html
17946,"North Nazimabad - Block K, North Nazimabad",6000000.0,2.0,2.0,107,https://www.zameen.com/Homes/Karachi-2-718.html
17947,"North Nazimabad - Block I, North Nazimabad",7500000.0,2.0,2.0,106,https://www.zameen.com/Homes/Karachi-2-718.html
17948,"North Nazimabad - Block K, North Nazimabad",4200000.0,2.0,2.0,106,https://www.zameen.com/Homes/Karachi-2-718.html
17949,"DHA Phase 7, DHA Defence",110000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-718.html
17950,"Jamshed Road, Karachi",14000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17951,"Jamshed Road, Karachi",14000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17952,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17953,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17954,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17955,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17956,"DHA Phase 5, DHA Defence",16500000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-719.html
17957,"DHA Phase 5, DHA Defence",16500000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-719.html
17958,"Badar Commercial Area, DHA Phase 5",5700000.0,2.0,2.0,56,https://www.zameen.com/Homes/Karachi-2-719.html
17959,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",22000000.0,3.0,4.0,300,https://www.zameen.com/Homes/Karachi-2-719.html
17960,"Scheme 33, Karachi",15400000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-719.html
17961,"North Nazimabad - Block N, North Nazimabad",14500000.0,3.0,3.0,139,https://www.zameen.com/Homes/Karachi-2-719.html
17962,"Green Town, Shah Faisal Town",6000000.0,3.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-719.html
17963,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",28000000.0,3.0,3.0,180,https://www.zameen.com/Homes/Karachi-2-719.html
17964,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal",31500000.0,6.0,6.0,120,https://www.zameen.com/Homes/Karachi-2-719.html
17965,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",24500000.0,3.0,3.0,240,https://www.zameen.com/Homes/Karachi-2-719.html
17966,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",13500000.0,3.0,3.0,180,https://www.zameen.com/Homes/Karachi-2-719.html
17967,"North Nazimabad - Block N, North Nazimabad",9600000.0,2.0,2.0,106,https://www.zameen.com/Homes/Karachi-2-719.html
17968,"Clifton - Block 4, Clifton",85000000.0,4.0,5.0,420,https://www.zameen.com/Homes/Karachi-2-719.html
17969,"Delhi Saudagaran Society, Shah Faisal Town",5800000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17970,"Malir Halt, Malir",7600000.0,4.0,3.0,150,https://www.zameen.com/Homes/Karachi-2-719.html
17971,"Gohar Green City, Karachi",15000000.0,2.0,2.0,120,https://www.zameen.com/Homes/Karachi-2-719.html
17972,"Fatima Golf Residency, Gulistan-e-Jauhar",6150000.0,2.0,2.0,83,https://www.zameen.com/Homes/Karachi-2-719.html
17973,"Gulistan-e-Jauhar, Karachi",43000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-719.html
17974,"Saima Elite Villas, Malir",26500000.0,4.0,3.0,160,https://www.zameen.com/Homes/Karachi-2-719.html
17975,"Jamshed Road, Karachi",14000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17976,"Jamshed Road, Karachi",14000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17977,"Jamshed Road, Karachi",14000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17978,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17979,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17980,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17981,"Jamshed Road, Karachi",15000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17982,"DHA Phase 5, DHA Defence",16500000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-720.html
17983,"DHA Phase 5, DHA Defence",16500000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-720.html
17984,"Badar Commercial Area, DHA Phase 5",5700000.0,2.0,2.0,56,https://www.zameen.com/Homes/Karachi-2-720.html
17985,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",22000000.0,3.0,4.0,300,https://www.zameen.com/Homes/Karachi-2-720.html
17986,"Scheme 33, Karachi",15400000.0,3.0,3.0,200,https://www.zameen.com/Homes/Karachi-2-720.html
17987,"North Nazimabad - Block N, North Nazimabad",14500000.0,3.0,3.0,139,https://www.zameen.com/Homes/Karachi-2-720.html
17988,"Green Town, Shah Faisal Town",6000000.0,3.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-720.html
17989,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",28000000.0,3.0,3.0,180,https://www.zameen.com/Homes/Karachi-2-720.html
17990,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal",31500000.0,6.0,6.0,120,https://www.zameen.com/Homes/Karachi-2-720.html
17991,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",24500000.0,3.0,3.0,240,https://www.zameen.com/Homes/Karachi-2-720.html
17992,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",13500000.0,3.0,3.0,180,https://www.zameen.com/Homes/Karachi-2-720.html
17993,"North Nazimabad - Block N, North Nazimabad",9600000.0,2.0,2.0,106,https://www.zameen.com/Homes/Karachi-2-720.html
17994,"Clifton - Block 4, Clifton",85000000.0,4.0,5.0,420,https://www.zameen.com/Homes/Karachi-2-720.html
17995,"Delhi Saudagaran Society, Shah Faisal Town",5800000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
17996,"Malir Halt, Malir",7600000.0,4.0,3.0,150,https://www.zameen.com/Homes/Karachi-2-720.html
17997,"Gohar Green City, Karachi",15000000.0,2.0,2.0,120,https://www.zameen.com/Homes/Karachi-2-720.html
17998,"Fatima Golf Residency, Gulistan-e-Jauhar",6150000.0,2.0,2.0,83,https://www.zameen.com/Homes/Karachi-2-720.html
17999,"Gulistan-e-Jauhar, Karachi",43000000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-720.html
18000,"Saima Elite Villas, Malir",26500000.0,4.0,3.0,160,https://www.zameen.com/Homes/Karachi-2-721.html
18001,"Kings Cottages, Gulistan-e-Jauhar - Block 7",16000000.0,3.0,3.0,144,https://www.zameen.com/Homes/Karachi-2-721.html
18002,"Tulip Tower, Saadi Road",11600000.0,2.0,2.0,139,https://www.zameen.com/Homes/Karachi-2-721.html
18003,"Saima Jinnah Avenue, Malir",32000000.0,3.0,3.0,244,https://www.zameen.com/Homes/Karachi-2-721.html
18004,"Musalmanan-E-Punjab Cooperative Housing Society, Scheme 33 - Sector 20-A",13500000.0,2.0,2.0,120,https://www.zameen.com/Homes/Karachi-2-721.html
18005,"DHA Phase 5, DHA Defence",8500000.0,,0.0,0,https://www.zameen.com/Homes/Karachi-2-721.html
18006,"Gulistan-e-Jauhar, Karachi",17000000.0,3.0,3.0,250,https://www.zameen.com/Homes/Karachi-2-721.html
18007,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",25000000.0,4.0,4.0,120,https://www.zameen.com/Homes/Karachi-2-721.html
18008,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal",17500000.0,3.0,3.0,156,https://www.zameen.com/Homes/Karachi-2-721.html
18009,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",13500000.0,2.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-721.html
18010,"Gulzar-e-Hijri, Scheme 33",16500000.0,4.0,4.0,333,https://www.zameen.com/Homes/Karachi-2-721.html
18011,"Clifton - Block 4, Clifton",52500000.0,4.0,5.0,444,https://www.zameen.com/Homes/Karachi-2-721.html
18012,"Clifton - Block 7, Clifton",550000000.0,6.0,6.0,2,https://www.zameen.com/Homes/Karachi-2-721.html
18013,"DHA Phase 5, DHA Defence",9000000.0,3.0,3.0,167,https://www.zameen.com/Homes/Karachi-2-721.html
18014,"North Nazimabad - Block N, North Nazimabad",50000000.0,6.0,8.0,450,https://www.zameen.com/Homes/Karachi-2-721.html
18015,"North Nazimabad, Karachi",47500000.0,6.0,6.0,280,https://www.zameen.com/Homes/Karachi-2-721.html
18016,"Nazimabad 4, Nazimabad",9500000.0,2.0,2.0,106,https://www.zameen.com/Homes/Karachi-2-721.html
18017,"North Nazimabad - Block L, North Nazimabad",45000000.0,6.0,6.0,240,https://www.zameen.com/Homes/Karachi-2-721.html
18018,"North Karachi - Sector 11B, North Karachi",36000000.0,3.0,3.0,240,https://www.zameen.com/Homes/Karachi-2-721.html
18019,"Cantt View Tower, Jinnah Avenue",6000000.0,2.0,2.0,89,https://www.zameen.com/Homes/Karachi-2-721.html
18020,"North Nazimabad - Block L, North Nazimabad",65000000.0,6.0,6.0,233,https://www.zameen.com/Homes/Karachi-2-721.html
18021,"North Nazimabad - Block N, North Nazimabad",85000000.0,7.0,6.0,416,https://www.zameen.com/Homes/Karachi-2-721.html
18022,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal",6500000.0,2.0,2.0,100,https://www.zameen.com/Homes/Karachi-2-721.html
18023,"Askari 5 - Sector J, Askari 5",42500000.0,3.0,4.0,289,https://www.zameen.com/Homes/Karachi-2-721.html
18024,"Sea View Apartments, Karachi",35500000.0,3.0,4.0,267,https://www.zameen.com/Homes/Karachi-2-721.html
18025,"Federal B Area - Block 10, Federal B Area",14500000.0,3.0,3.0,144,https://www.zameen.com/Homes/Karachi-2-722.html
